user_id,date,exercise,sets,reps,weight,rpe,rest_sec,volume
11,2024-03-30,deadlift,4,7,77.2,7.6,95,2161.6
11,2024-04-02,overhead_press,4,10,53.1,5.3,91,2124.0
11,2024-04-03,bench_press,3,7,68.2,6.8,129,1432.2
11,2024-04-05,bench_press,3,7,76.3,6.6,120,1602.3000000000002
11,2024-04-07,bench_press,4,6,67.7,7.2,140,1624.8000000000002
11,2024-04-08,squat,3,8,89.5,7.2,134,2148.0
11,2024-04-09,bench_press,3,9,59.6,7.1,142,1609.1999999999998
11,2024-04-11,overhead_press,3,9,52.6,6.6,140,1420.2
11,2024-04-11,barbell_row,5,8,56.0,5.6,113,2240.0
11,2024-04-14,barbell_row,4,6,67.1,6.2,115,1610.3999999999999
11,2024-04-15,deadlift,3,7,94.9,6.8,164,1992.9
11,2024-04-16,barbell_row,3,7,63.3,5.0,124,1329.3
11,2024-04-19,barbell_row,4,9,58.8,6.9,80,2116.7999999999997
11,2024-04-20,bench_press,3,5,53.2,5.0,122,798.0
11,2024-04-20,overhead_press,3,10,41.4,6.5,91,1242.0
11,2024-04-21,deadlift,3,4,120.0,8.4,121,1440.0
11,2024-04-27,overhead_press,3,8,42.8,5.3,137,1027.1999999999998
11,2024-04-29,bench_press,3,8,59.6,5.0,182,1430.4
11,2024-05-01,bench_press,3,9,51.8,8.1,105,1398.6
11,2024-05-09,barbell_row,3,9,58.7,6.0,113,1584.9
11,2024-05-19,bench_press,4,10,70.0,6.9,108,2800.0
11,2024-05-23,squat,4,6,88.8,8.3,160,2131.2
11,2024-05-27,deadlift,3,4,94.3,8.3,110,1131.6
11,2024-06-01,bench_press,4,7,70.2,6.2,52,1965.6000000000001
11,2024-06-10,overhead_press,4,6,45.7,7.7,100,1096.8000000000002
11,2024-06-13,squat,3,6,65.9,8.2,158,1186.2
11,2024-06-16,squat,4,6,80.5,6.7,74,1932.0
11,2024-06-19,overhead_press,4,9,51.2,8.5,103,1843.2
11,2024-07-01,squat,3,5,81.6,6.0,101,1224.0
12,2024-01-29,bench_press,3,7,53.2,6.9,62,1117.2
12,2024-01-30,overhead_press,4,6,46.8,8.0,61,1123.1999999999998
12,2024-02-01,overhead_press,3,9,37.8,6.9,93,1020.5999999999999
12,2024-02-02,deadlift,3,9,103.8,6.7,101,2802.6
12,2024-02-02,deadlift,4,10,84.9,5.7,144,3396.0
12,2024-02-04,bench_press,3,11,45.1,6.1,117,1488.3000000000002
12,2024-02-07,barbell_row,3,7,45.1,8.2,98,947.0999999999999
12,2024-02-08,barbell_row,3,5,43.2,8.8,141,648.0
12,2024-02-13,squat,3,8,82.7,7.6,141,1984.8000000000002
12,2024-02-16,overhead_press,3,8,33.9,6.8,131,813.5999999999999
12,2024-02-18,squat,4,5,94.3,7.5,95,1886.0
12,2024-02-19,overhead_press,3,6,29.5,7.9,130,531.0
12,2024-02-20,bench_press,3,7,33.3,7.2,94,699.3
12,2024-02-22,overhead_press,4,6,54.5,6.7,162,1308.0
12,2024-02-22,squat,3,7,80.2,6.7,119,1684.1999999999998
12,2024-02-23,bench_press,3,7,56.0,6.9,59,1176.0
12,2024-02-26,bench_press,4,8,60.3,7.4,82,1929.6
12,2024-02-26,overhead_press,3,10,33.9,9.7,88,1017.0
12,2024-02-27,bench_press,3,13,63.3,8.1,134,2468.7
12,2024-02-28,bench_press,3,9,77.1,6.2,157,2081.7
12,2024-03-01,deadlift,4,8,91.8,6.7,118,2937.6
12,2024-03-01,barbell_row,5,8,61.5,7.3,84,2460.0
12,2024-03-03,squat,3,8,88.0,7.2,122,2112.0
12,2024-03-03,squat,3,4,74.4,6.3,66,892.8000000000001
12,2024-03-05,overhead_press,3,9,44.7,6.6,147,1206.9
12,2024-03-05,barbell_row,3,11,54.3,8.8,94,1791.8999999999999
12,2024-03-06,deadlift,4,7,104.4,6.2,112,2923.2000000000003
12,2024-03-07,bench_press,3,10,60.9,7.6,128,1827.0
12,2024-03-07,squat,3,10,79.2,8.7,151,2376.0
12,2024-03-08,deadlift,4,11,117.1,5.3,174,5152.4
12,2024-03-21,deadlift,3,10,103.8,8.2,72,3114.0
12,2024-03-29,deadlift,3,11,90.1,8.1,121,2973.2999999999997
12,2024-03-31,barbell_row,5,10,61.1,8.7,126,3055.0
12,2024-04-01,bench_press,4,10,55.0,5.0,141,2200.0
12,2024-04-04,bench_press,4,11,58.5,6.3,92,2574.0
12,2024-04-04,deadlift,3,10,113.5,8.1,104,3405.0
12,2024-04-07,bench_press,4,10,78.9,8.6,87,3156.0
12,2024-04-19,barbell_row,4,8,75.7,6.5,67,2422.4
12,2024-05-13,deadlift,3,6,79.9,8.6,102,1438.2
12,2024-05-25,deadlift,4,11,112.5,7.0,95,4950.0
13,2024-08-17,squat,5,6,66.7,8.2,90,2001.0000000000002
13,2024-08-19,squat,4,7,66.4,7.8,109,1859.2000000000003
13,2024-08-23,bench_press,3,7,46.3,7.1,113,972.3
13,2024-08-23,squat,3,5,76.2,7.4,132,1143.0
13,2024-08-25,squat,3,3,73.2,5.5,136,658.8000000000001
13,2024-08-26,squat,3,13,80.8,7.6,142,3151.2
13,2024-08-31,squat,3,9,66.8,6.8,119,1803.6
13,2024-09-01,deadlift,3,5,100.6,8.4,136,1509.0
13,2024-09-04,bench_press,3,6,56.7,6.8,105,1020.6000000000001
13,2024-09-06,bench_press,3,7,66.0,6.0,154,1386.0
13,2024-09-09,bench_press,4,10,66.5,8.3,131,2660.0
13,2024-09-10,bench_press,5,8,89.9,8.0,183,3596.0
13,2024-09-11,deadlift,4,12,108.4,7.1,81,5203.200000000001
13,2024-09-14,barbell_row,5,5,56.4,5.3,135,1410.0
13,2024-09-15,bench_press,3,10,82.1,5.7,107,2463.0
13,2024-09-16,overhead_press,3,6,43.3,6.2,121,779.3999999999999
13,2024-09-18,bench_press,3,11,57.8,5.0,124,1907.3999999999999
13,2024-09-19,overhead_press,3,6,66.8,7.5,121,1202.3999999999999
13,2024-09-21,barbell_row,4,8,65.1,6.2,96,2083.2
13,2024-09-22,squat,4,9,77.8,6.5,77,2800.7999999999997
13,2024-09-22,barbell_row,3,6,41.8,7.6,103,752.4
13,2024-09-23,barbell_row,4,8,53.6,8.5,159,1715.2
13,2024-09-24,bench_press,3,7,76.4,8.0,125,1604.4
13,2024-09-25,overhead_press,4,6,81.1,6.5,147,1946.3999999999999
13,2024-09-26,deadlift,3,9,95.9,6.7,92,2589.3
13,2024-09-28,bench_press,4,8,58.8,7.1,109,1881.6
13,2024-10-07,squat,4,6,80.0,5.0,104,1920.0
13,2024-10-08,squat,5,10,95.2,7.6,116,4760.0
13,2024-10-13,overhead_press,4,9,41.2,8.4,129,1483.2
13,2024-10-22,bench_press,3,10,55.1,9.1,148,1653.0
13,2024-10-22,bench_press,3,9,58.4,7.0,98,1576.8000000000002
13,2024-10-28,deadlift,3,6,89.3,6.5,104,1607.3999999999999
13,2024-10-28,squat,4,10,92.8,5.7,144,3712.0
13,2024-11-03,squat,3,9,89.7,6.2,48,2421.9
13,2024-11-06,deadlift,5,8,118.3,6.0,150,4732.0
13,2024-11-09,bench_press,3,6,67.6,6.3,120,1216.8
13,2024-11-15,bench_press,3,7,42.2,6.1,177,886.2
13,2024-11-18,deadlift,4,4,91.6,6.2,142,1465.6
13,2024-11-21,bench_press,4,9,74.9,7.4,153,2696.4
13,2024-11-27,bench_press,4,7,73.2,7.7,132,2049.6
14,2024-09-14,squat,4,8,87.3,6.1,151,2793.6
14,2024-09-17,bench_press,4,9,73.9,6.0,110,2660.4
14,2024-09-18,barbell_row,3,7,47.2,6.6,99,991.2
14,2024-09-18,overhead_press,4,8,34.8,7.5,145,1113.6
14,2024-09-19,barbell_row,3,8,48.6,5.6,107,1166.4
14,2024-09-20,deadlift,4,9,83.7,7.7,131,3013.2000000000003
14,2024-09-23,bench_press,3,7,60.6,5.4,66,1272.6
14,2024-09-30,bench_press,4,7,71.4,5.0,154,1999.2000000000003
14,2024-10-01,deadlift,3,6,114.6,5.7,66,2062.7999999999997
14,2024-10-05,squat,3,6,87.9,8.4,75,1582.2000000000003
14,2024-10-10,squat,3,6,86.0,6.6,128,1548.0
14,2024-10-10,deadlift,3,7,125.4,5.4,92,2633.4
14,2024-10-11,deadlift,3,7,102.3,6.4,150,2148.3
14,2024-10-11,squat,3,7,104.0,8.0,127,2184.0
14,2024-10-12,squat,3,12,70.5,6.9,153,2538.0
14,2024-10-14,overhead_press,3,9,34.7,6.4,139,936.9000000000001
14,2024-10-15,squat,4,12,99.1,8.3,77,4756.799999999999
14,2024-10-17,bench_press,3,6,50.3,5.2,134,905.3999999999999
14,2024-10-20,squat,3,9,86.0,7.8,106,2322.0
14,2024-10-21,bench_press,4,7,53.4,9.2,137,1495.2
14,2024-10-22,bench_press,4,8,82.4,8.2,75,2636.8
14,2024-10-22,squat,5,9,105.0,7.8,93,4725.0
14,2024-10-26,bench_press,5,6,64.8,7.1,137,1943.9999999999998
14,2024-10-26,squat,4,6,92.8,6.0,110,2227.2
14,2024-10-28,barbell_row,3,8,78.8,7.7,144,1891.1999999999998
14,2024-10-29,barbell_row,4,7,53.9,6.4,93,1509.2
14,2024-10-30,squat,3,7,80.6,5.7,108,1692.6
14,2024-11-01,barbell_row,3,6,72.0,7.6,134,1296.0
14,2024-11-01,bench_press,3,6,77.4,8.4,126,1393.2
14,2024-11-03,squat,3,8,70.9,7.5,113,1701.6000000000001
14,2024-11-07,barbell_row,3,10,46.9,7.5,121,1407.0
14,2024-11-13,deadlift,4,9,104.6,7.5,176,3765.6
14,2024-11-19,deadlift,3,10,74.6,6.7,109,2238.0
14,2024-11-21,bench_press,4,6,45.9,6.7,177,1101.6
14,2024-11-23,deadlift,3,5,113.8,8.0,103,1707.0
14,2024-11-25,squat,4,5,81.5,7.4,112,1630.0
14,2024-12-10,squat,4,10,90.8,6.5,152,3632.0
14,2024-12-13,overhead_press,3,9,58.4,5.0,109,1576.8000000000002
14,2024-12-19,overhead_press,3,10,33.6,6.2,93,1008.0
14,2025-01-09,overhead_press,3,10,58.9,6.6,98,1767.0
15,2024-07-13,deadlift,4,9,89.4,7.1,122,3218.4
15,2024-07-15,bench_press,3,4,60.5,6.5,75,726.0
15,2024-07-17,squat,3,7,66.8,7.5,177,1402.8
15,2024-07-17,squat,3,11,58.1,7.4,191,1917.3000000000002
15,2024-07-19,overhead_press,3,9,30.7,6.8,145,828.9000000000001
15,2024-07-20,squat,4,6,74.3,6.6,147,1783.1999999999998
15,2024-07-22,squat,3,12,87.6,6.2,148,3153.5999999999995
15,2024-07-23,squat,4,8,93.8,8.2,115,3001.6
15,2024-07-23,bench_press,3,8,51.3,5.7,114,1231.1999999999998
15,2024-07-25,bench_press,3,8,77.1,6.3,117,1850.3999999999999
15,2024-07-26,deadlift,3,10,108.2,6.0,101,3246.0
15,2024-07-28,bench_press,3,4,50.9,6.7,109,610.8
15,2024-07-29,squat,4,6,72.9,6.7,128,1749.6000000000001
15,2024-07-29,barbell_row,3,5,64.8,6.1,43,972.0
15,2024-08-03,squat,3,6,83.0,8.8,143,1494.0
15,2024-08-06,bench_press,4,7,71.1,6.9,106,1990.7999999999997
15,2024-08-06,overhead_press,5,3,50.1,6.5,104,751.5
15,2024-08-07,barbell_row,3,8,56.7,7.6,131,1360.8000000000002
15,2024-08-13,overhead_press,3,8,47.7,8.0,123,1144.8000000000002
15,2024-08-14,bench_press,5,7,53.6,5.4,123,1876.0
15,2024-08-15,barbell_row,3,14,57.0,8.4,71,2394.0
15,2024-08-15,squat,3,11,75.4,6.9,152,2488.2000000000003
15,2024-08-16,deadlift,3,5,103.4,8.9,87,1551.0
15,2024-08-18,bench_press,3,7,69.8,6.7,127,1465.8
15,2024-08-24,deadlift,3,6,82.0,7.4,139,1476.0
15,2024-08-26,deadlift,3,7,106.4,8.7,111,2234.4
15,2024-09-03,overhead_press,3,8,39.2,7.5,154,940.8000000000001
15,2024-09-05,overhead_press,3,8,46.0,7.1,90,1104.0
15,2024-09-05,deadlift,4,5,104.7,8.1,106,2094.0
15,2024-09-08,deadlift,3,7,100.2,6.8,126,2104.2
15,2024-09-11,deadlift,3,7,96.4,9.6,95,2024.4
15,2024-09-20,overhead_press,4,4,46.5,5.0,104,744.0
15,2024-09-21,barbell_row,3,8,78.3,8.9,105,1879.1999999999998
15,2024-09-25,squat,3,9,77.3,6.1,62,2087.1
15,2024-09-29,squat,5,9,63.0,8.1,126,2835.0
15,2024-10-05,barbell_row,4,8,46.9,8.0,128,1500.8
15,2024-10-08,deadlift,3,8,100.0,7.7,116,2400.0
15,2024-10-11,bench_press,3,11,71.5,5.0,146,2359.5
15,2024-10-23,squat,5,9,71.2,8.2,141,3204.0000000000005
15,2024-11-04,bench_press,4,7,56.8,8.1,137,1590.3999999999999
16,2024-02-20,bench_press,3,6,67.2,8.6,136,1209.6000000000001
16,2024-02-21,bench_press,4,6,40.0,6.9,134,960.0
16,2024-02-23,overhead_press,3,8,29.8,8.2,137,715.2
16,2024-02-24,deadlift,3,8,94.8,6.5,117,2275.2
16,2024-02-27,overhead_press,3,8,34.6,5.6,56,830.4000000000001
16,2024-02-28,bench_press,4,11,44.9,7.0,107,1975.6
16,2024-02-29,bench_press,5,5,75.7,6.3,141,1892.5
16,2024-03-01,squat,3,9,92.8,7.4,114,2505.6
16,2024-03-03,deadlift,3,9,117.6,6.4,165,3175.2
16,2024-03-03,barbell_row,3,6,59.1,7.1,97,1063.8000000000002
16,2024-03-05,squat,4,5,72.6,7.9,91,1452.0
16,2024-03-06,overhead_press,3,10,74.4,6.5,120,2232.0
16,2024-03-09,overhead_press,3,5,36.2,7.6,155,543.0
16,2024-03-10,overhead_press,4,9,35.9,7.8,79,1292.3999999999999
16,2024-03-13,bench_press,3,11,89.7,5.0,110,2960.1000000000004
16,2024-03-14,squat,4,8,92.7,7.3,61,2966.4
16,2024-03-15,squat,3,10,98.4,8.0,115,2952.0
16,2024-03-17,bench_press,3,8,45.9,5.9,116,1101.6
16,2024-03-18,deadlift,3,10,109.4,6.1,122,3282.0
16,2024-03-21,barbell_row,5,9,45.0,7.3,154,2025.0
16,2024-03-21,bench_press,4,11,81.9,7.5,102,3603.6000000000004
16,2024-03-23,bench_press,3,6,69.9,6.1,125,1258.2
16,2024-03-23,bench_press,4,11,77.3,7.5,139,3401.2
16,2024-03-24,bench_press,5,8,68.2,7.6,100,2728.0
16,2024-03-25,barbell_row,3,12,35.2,7.9,130,1267.2
16,2024-03-27,overhead_press,3,7,36.6,8.7,65,768.5999999999999
16,2024-03-30,bench_press,3,6,66.8,6.7,82,1202.3999999999999
16,2024-04-02,bench_press,4,10,56.6,7.4,93,2264.0
16,2024-04-16,overhead_press,5,7,54.4,5.8,91,1904.0
16,2024-04-18,bench_press,3,9,70.7,8.1,68,1908.9
16,2024-04-20,squat,5,11,97.5,8.1,67,5362.5
16,2024-04-26,overhead_press,3,8,58.6,6.9,156,1406.4
16,2024-05-02,bench_press,5,8,48.8,7.3,134,1952.0
16,2024-05-04,deadlift,3,5,95.3,7.8,64,1429.5
16,2024-05-05,deadlift,4,7,100.9,6.9,149,2825.2000000000003
16,2024-05-06,deadlift,4,11,100.2,6.7,94,4408.8
16,2024-05-08,squat,3,14,92.8,7.0,114,3897.6000000000004
16,2024-05-23,deadlift,4,6,101.0,7.0,95,2424.0
16,2024-06-01,bench_press,3,9,56.9,6.4,82,1536.3000000000002
16,2024-06-04,deadlift,3,9,122.6,5.0,84,3310.2
17,2024-07-05,overhead_press,4,6,58.1,7.8,126,1394.4
17,2024-07-06,overhead_press,3,2,33.5,7.1,96,201.0
17,2024-07-09,barbell_row,3,8,62.6,6.9,126,1502.4
17,2024-07-09,overhead_press,3,11,40.5,5.4,143,1336.5
17,2024-07-10,overhead_press,4,7,34.4,6.8,116,963.1999999999999
17,2024-07-11,squat,4,7,94.0,6.6,64,2632.0
17,2024-07-14,deadlift,3,6,92.4,7.1,109,1663.2000000000003
17,2024-07-15,squat,3,9,89.3,7.9,110,2411.1
17,2024-07-17,overhead_press,3,10,33.4,6.4,112,1002.0
17,2024-07-19,squat,5,8,85.9,8.3,146,3436.0
17,2024-07-19,squat,3,7,86.4,8.9,135,1814.4
17,2024-07-20,barbell_row,3,2,33.7,8.7,108,202.20000000000002
17,2024-07-25,bench_press,4,10,55.8,7.7,145,2232.0
17,2024-07-26,deadlift,3,7,106.3,7.2,120,2232.3
17,2024-07-27,squat,3,7,70.9,7.9,128,1488.9
17,2024-07-29,barbell_row,4,12,68.8,6.5,106,3302.3999999999996
17,2024-07-29,bench_press,3,6,74.3,7.3,117,1337.3999999999999
17,2024-08-03,bench_press,3,9,77.9,7.3,92,2103.3
17,2024-08-06,barbell_row,3,7,67.9,6.5,141,1425.9
17,2024-08-10,barbell_row,3,8,68.7,6.7,112,1648.8000000000002
17,2024-08-10,overhead_press,4,9,35.1,6.8,136,1263.6000000000001
17,2024-08-11,squat,3,4,87.2,6.2,58,1046.4
17,2024-08-13,overhead_press,3,7,35.8,6.3,116,751.8
17,2024-08-18,bench_press,3,5,50.7,6.5,81,760.5
17,2024-08-22,overhead_press,4,7,37.2,6.2,87,1041.6000000000001
17,2024-08-25,deadlift,3,10,72.7,6.9,142,2181.0
17,2024-08-26,overhead_press,3,8,45.2,5.8,141,1084.8000000000002
17,2024-08-30,bench_press,3,10,62.3,6.5,109,1869.0
17,2024-08-31,bench_press,4,10,35.3,6.4,170,1412.0
17,2024-09-05,barbell_row,3,7,54.3,6.5,128,1140.3
17,2024-09-09,barbell_row,3,8,61.8,7.5,94,1483.1999999999998
17,2024-09-12,barbell_row,5,10,45.5,8.3,143,2275.0
17,2024-09-13,overhead_press,3,6,5.5,7.3,128,99.0
17,2024-09-15,deadlift,3,9,110.0,9.4,126,2970.0
17,2024-09-18,overhead_press,5,8,51.5,7.5,136,2060.0
17,2024-09-19,squat,4,4,75.8,7.0,126,1212.8
17,2024-09-21,squat,3,10,78.0,7.7,95,2340.0
17,2024-09-24,deadlift,5,8,108.8,7.9,137,4352.0
17,2024-10-03,bench_press,4,12,74.7,7.3,93,3585.6000000000004
17,2024-10-15,barbell_row,3,8,55.0,5.6,133,1320.0
18,2024-01-20,overhead_press,3,7,33.7,8.3,90,707.7
18,2024-01-22,squat,3,8,75.1,7.9,88,1802.3999999999999
18,2024-01-26,barbell_row,3,9,57.0,7.6,95,1539.0
18,2024-01-28,barbell_row,3,4,70.6,6.5,128,847.1999999999999
18,2024-01-28,bench_press,3,13,69.6,8.1,101,2714.3999999999996
18,2024-01-29,deadlift,3,8,97.7,8.0,74,2344.8
18,2024-02-03,squat,4,5,69.8,6.6,63,1396.0
18,2024-02-03,deadlift,4,9,91.8,8.0,169,3304.7999999999997
18,2024-02-04,bench_press,5,7,64.5,7.5,90,2257.5
18,2024-02-07,bench_press,3,7,56.9,7.3,99,1194.9
18,2024-02-08,deadlift,3,10,120.3,8.1,125,3609.0
18,2024-02-12,deadlift,4,8,97.7,10.0,138,3126.4
18,2024-02-13,barbell_row,3,8,51.5,5.3,84,1236.0
18,2024-02-13,squat,4,10,100.1,5.8,76,4004.0
18,2024-02-14,bench_press,3,9,53.6,5.2,110,1447.2
18,2024-02-16,deadlift,3,8,85.7,6.3,112,2056.8
18,2024-02-16,barbell_row,3,7,65.7,7.6,117,1379.7
18,2024-02-19,bench_press,3,6,80.2,7.5,107,1443.6000000000001
18,2024-02-21,deadlift,4,10,85.5,6.8,113,3420.0
18,2024-02-22,squat,3,9,88.6,6.0,69,2392.2
18,2024-02-22,deadlift,3,8,106.9,8.0,94,2565.6000000000004
18,2024-02-23,bench_press,3,8,76.0,8.0,77,1824.0
18,2024-02-25,deadlift,4,9,109.8,8.3,124,3952.7999999999997
18,2024-02-28,squat,3,6,66.9,8.3,64,1204.2
18,2024-02-29,deadlift,4,6,98.3,8.0,92,2359.2
18,2024-03-02,overhead_press,4,2,54.3,6.0,57,434.4
18,2024-03-05,deadlift,4,7,108.7,6.9,94,3043.6
18,2024-03-08,squat,5,7,73.6,6.9,117,2575.9999999999995
18,2024-03-16,barbell_row,3,5,57.0,6.8,188,855.0
18,2024-03-20,bench_press,3,7,73.7,7.0,185,1547.6999999999998
18,2024-03-26,bench_press,3,12,66.7,6.9,87,2401.2000000000003
18,2024-03-30,barbell_row,3,8,60.1,5.8,113,1442.4
18,2024-04-01,squat,3,9,95.8,6.2,95,2586.6
18,2024-04-03,deadlift,3,8,101.3,5.3,126,2431.2
18,2024-04-07,deadlift,3,7,118.6,6.9,121,2490.6
18,2024-04-16,deadlift,5,8,89.2,5.8,133,3568.0
18,2024-04-22,barbell_row,3,7,58.8,8.3,145,1234.8
18,2024-05-01,squat,3,7,90.0,5.7,124,1890.0
18,2024-05-13,deadlift,4,5,101.6,6.4,119,2032.0
18,2024-05-16,bench_press,4,10,57.0,8.9,116,2280.0
19,2024-11-06,bench_press,4,8,73.3,7.1,120,2345.6
19,2024-11-08,overhead_press,3,11,53.0,7.4,117,1749.0
19,2024-11-09,bench_press,3,8,45.2,6.3,138,1084.8000000000002
19,2024-11-10,squat,4,7,79.1,6.9,102,2214.7999999999997
19,2024-11-10,barbell_row,3,5,48.7,7.5,160,730.5
19,2024-11-12,barbell_row,4,8,70.9,6.3,107,2268.8
19,2024-11-20,bench_press,4,8,57.7,6.9,149,1846.4
19,2024-11-21,barbell_row,3,7,60.5,6.4,136,1270.5
19,2024-11-21,deadlift,3,12,95.2,6.4,137,3427.2000000000003
19,2024-11-23,deadlift,5,9,111.0,6.6,114,4995.0
19,2024-11-24,bench_press,3,7,62.3,6.9,120,1308.3
19,2024-11-26,bench_press,4,8,55.9,8.0,170,1788.8
19,2024-11-28,deadlift,3,10,80.7,6.9,120,2421.0
19,2024-11-30,deadlift,5,8,104.9,5.0,151,4196.0
19,2024-11-30,bench_press,3,9,64.9,6.8,139,1752.3000000000002
19,2024-11-30,squat,4,6,113.2,7.7,153,2716.8
19,2024-12-02,bench_press,3,11,59.6,6.8,163,1966.8000000000002
19,2024-12-06,deadlift,4,6,112.1,6.7,94,2690.3999999999996
19,2024-12-07,bench_press,4,6,72.8,7.2,119,1747.1999999999998
19,2024-12-08,squat,3,13,82.6,7.5,98,3221.3999999999996
19,2024-12-09,bench_press,4,6,62.9,7.4,110,1509.6
19,2024-12-12,overhead_press,5,10,55.0,7.1,117,2750.0
19,2024-12-12,barbell_row,3,5,70.7,6.1,129,1060.5
19,2024-12-18,squat,3,7,90.9,6.7,124,1908.9
19,2024-12-18,squat,3,7,77.8,6.2,85,1633.8000000000002
19,2024-12-20,overhead_press,4,7,29.5,8.2,106,826.0
19,2024-12-22,squat,4,10,78.5,7.3,156,3140.0
19,2024-12-24,overhead_press,3,7,43.1,5.8,102,905.0999999999999
19,2024-12-26,squat,3,6,80.3,7.6,136,1445.3999999999999
19,2025-01-02,deadlift,4,6,95.6,7.0,163,2294.3999999999996
19,2025-01-05,bench_press,4,6,46.6,7.6,79,1118.4
19,2025-01-13,squat,4,8,101.1,6.5,143,3235.2
19,2025-01-23,squat,4,6,72.8,8.4,74,1747.1999999999998
19,2025-01-23,overhead_press,3,11,59.7,7.4,142,1970.1000000000001
19,2025-01-26,bench_press,4,5,53.4,6.4,144,1068.0
19,2025-01-29,deadlift,3,9,107.4,7.3,116,2899.8
19,2025-02-01,squat,4,8,82.9,8.4,130,2652.8
19,2025-02-19,squat,3,1,73.7,7.6,131,221.10000000000002
19,2025-02-25,squat,3,8,80.5,6.3,121,1932.0
19,2025-02-28,deadlift,5,9,100.2,7.5,127,4509.0
20,2024-06-25,barbell_row,5,6,67.5,7.0,142,2025.0
20,2024-06-27,squat,4,11,85.0,6.1,120,3740.0
20,2024-06-28,deadlift,4,6,93.3,5.7,54,2239.2
20,2024-06-30,squat,3,6,73.8,6.9,79,1328.3999999999999
20,2024-07-01,barbell_row,3,11,37.3,7.2,127,1230.8999999999999
20,2024-07-03,deadlift,5,9,82.8,5.7,94,3725.9999999999995
20,2024-07-07,squat,5,7,78.0,5.0,90,2730.0
20,2024-07-09,deadlift,4,11,78.6,6.9,168,3458.3999999999996
20,2024-07-09,squat,5,11,70.4,6.3,111,3872.0000000000005
20,2024-07-12,squat,3,3,65.7,6.2,96,591.3000000000001
20,2024-07-15,squat,3,7,76.8,7.1,160,1612.8000000000002
20,2024-07-17,squat,3,6,91.3,7.0,139,1643.3999999999999
20,2024-07-17,squat,3,8,84.1,9.6,150,2018.3999999999999
20,2024-07-19,overhead_press,3,5,24.5,7.8,140,367.5
20,2024-07-19,deadlift,3,10,112.4,5.3,139,3372.0
20,2024-07-21,bench_press,3,11,58.0,7.6,56,1914.0
20,2024-07-22,squat,4,11,68.3,7.4,180,3005.2
20,2024-07-26,bench_press,3,8,75.8,6.2,119,1819.1999999999998
20,2024-07-27,squat,3,8,87.6,7.9,140,2102.3999999999996
20,2024-07-28,overhead_press,4,8,59.6,6.2,141,1907.2
20,2024-07-29,bench_press,4,6,69.4,6.1,128,1665.6000000000001
20,2024-07-31,bench_press,4,12,66.8,6.6,141,3206.3999999999996
20,2024-08-02,barbell_row,3,2,53.8,5.1,111,322.79999999999995
20,2024-08-09,bench_press,3,8,70.3,5.0,167,1687.1999999999998
20,2024-08-10,bench_press,3,8,77.7,7.0,143,1864.8000000000002
20,2024-08-12,squat,4,8,72.1,9.1,79,2307.2
20,2024-08-12,squat,3,4,89.6,8.2,179,1075.1999999999998
20,2024-08-21,overhead_press,3,10,27.9,6.3,100,837.0
20,2024-08-22,deadlift,4,4,108.1,7.5,120,1729.6
20,2024-08-24,bench_press,3,10,60.8,6.2,132,1824.0
20,2024-08-24,bench_press,3,9,65.2,6.5,100,1760.4
20,2024-08-27,squat,4,7,85.6,7.6,71,2396.7999999999997
20,2024-09-03,squat,4,5,118.1,8.8,83,2362.0
20,2024-09-07,bench_press,4,8,63.4,7.0,75,2028.8
20,2024-09-08,deadlift,3,7,95.5,6.5,86,2005.5
20,2024-09-11,deadlift,4,9,100.5,5.7,169,3618.0
20,2024-09-11,deadlift,3,14,101.3,7.5,105,4254.6
20,2024-09-14,squat,3,3,83.3,7.1,106,749.6999999999999
20,2024-09-17,deadlift,3,6,98.5,7.4,154,1773.0
20,2024-10-11,squat,3,9,111.2,6.5,152,3002.4
21,2024-07-16,bench_press,4,10,41.4,8.4,117,1656.0
21,2024-07-19,squat,3,7,69.0,6.5,97,1449.0
21,2024-07-20,bench_press,5,9,84.2,7.1,108,3789.0000000000005
21,2024-07-20,squat,4,7,77.8,5.0,131,2178.4
21,2024-07-22,squat,3,10,74.0,7.8,61,2220.0
21,2024-07-24,bench_press,5,5,44.0,5.9,115,1100.0
21,2024-07-27,barbell_row,4,8,59.1,7.9,125,1891.2
21,2024-07-31,barbell_row,4,10,74.2,7.0,99,2968.0
21,2024-08-02,bench_press,3,7,69.2,8.0,151,1453.2
21,2024-08-03,bench_press,5,8,66.7,7.4,136,2668.0
21,2024-08-03,barbell_row,4,7,53.8,8.3,178,1506.3999999999999
21,2024-08-04,bench_press,3,12,62.6,5.3,100,2253.6000000000004
21,2024-08-05,bench_press,5,9,69.0,7.3,122,3105.0
21,2024-08-05,bench_press,3,6,43.8,7.2,175,788.3999999999999
21,2024-08-06,barbell_row,3,7,43.3,8.2,95,909.3
21,2024-08-09,squat,3,6,95.2,6.4,89,1713.6000000000001
21,2024-08-11,bench_press,3,7,64.9,7.1,130,1362.9
21,2024-08-11,squat,3,7,75.9,6.3,130,1593.9
21,2024-08-12,bench_press,4,10,48.3,5.4,131,1932.0
21,2024-08-13,squat,3,7,84.2,7.2,140,1768.1999999999998
21,2024-08-13,overhead_press,3,12,46.2,6.5,111,1663.2000000000003
21,2024-08-21,squat,3,8,88.2,6.0,148,2116.8
